,name,sex,phone,email,address,vip
4100,Ugyen Dea,Male,15874045018,20300180100@fudan.edu.cn,"982 Noemia Lane, London",1
4101,Lily-Alexis Fiach,Male,19173761172,20300180101@fudan.edu.cn,"199 Kian-D Road, Paris",1
4102,Sienna-Lily Chun,Male,15841904878,20300180102@fudan.edu.cn,"202 Nela Street, Shanghai",0
4103,Faith Margeaux,Male,18640315371,20300180103@fudan.edu.cn,"796 Suffia Lane, London",0
4104,Leili Serin,Female,13718112082,20300180104@fudan.edu.cn,"128 Um Lane, Bangkok",0
4105,Vasileia Oakley-Ray,Male,13751064955,20300180105@fudan.edu.cn,"903 Cailin Street, Los Angeles",1
4106,Rosalind Michael-James,Female,18629442296,20300180106@fudan.edu.cn,"145 Nukman Road, Hong Kong",1
4107,Kobichukwudi Bhodi,Male,19120907776,20300180107@fudan.edu.cn,"528 Chukwu Lane, Beijing",1
4108,Sophie-Kate Tayni,Male,15831752064,20300180108@fudan.edu.cn,"781 Keatyn Street, Manila",0
4109,Tafsir Diyana,Female,19142002376,20300180109@fudan.edu.cn,"836 Kornel Street, Tokyo",0
4110,Maximo Hailie-Jayne,Male,18689638234,20300180110@fudan.edu.cn,"556 Muyan Street, Sao Paulo",0
4111,Patsy Hansika,Male,13797194130,20300180111@fudan.edu.cn,"774 Rayana Avenue, Bangkok",1
4112,Shemaiah Malci,Male,13782890336,20300180112@fudan.edu.cn,"592 Felish Road, Hong Kong",0
4113,Alvan Kaleab,Male,18974970583,20300180113@fudan.edu.cn,"195 Parasc Lane, Seoul",1
4114,Kynnidi Samaiyra,Female,19157589830,20300180114@fudan.edu.cn,"54 Adelol Street, Tokyo",0
4115,Saifan Breandan,Male,15820770851,20300180115@fudan.edu.cn,"481 Missi Street, Beijing",1
4116,Kaytlyn Israela-Rose,Female,19122021526,20300180116@fudan.edu.cn,"162 Kaitly Road, Buenos Aires",0
4117,Lizabet Jessica-Anne,Male,15877096172,20300180117@fudan.edu.cn,"883 Mirrha Street, Manila",0
4118,Vihen Jaxson-Craig,Male,18961297956,20300180118@fudan.edu.cn,"698 Xavier Lane, Los Angeles",1
4119,Jack-John Malise,Male,19185291421,20300180119@fudan.edu.cn,"577 Arinze Lane, Bangkok",0
4120,Enioluwa Vito,Female,18936001704,20300180120@fudan.edu.cn,"494 Oluwaf Lane, Guangzhou",0
4121,Is-Haq Monalisa,Male,18640038193,20300180121@fudan.edu.cn,"254 Aabha Street, Madrid",1
4122,Yuji Rhea-Mae,Male,18698631359,20300180122@fudan.edu.cn,"974 Marius Street, Paris",0
4123,Branch Lourdes,Male,13754505255,20300180123@fudan.edu.cn,"250 Adalin Avenue, Guangzhou",0
4124,Annemarie Kyler-Mary,Female,19194290952,20300180124@fudan.edu.cn,"265 Izmay Avenue, Shanghai",0
4125,Jorjay Abinash,Male,15895185748,20300180125@fudan.edu.cn,"680 Lauren Avenue, Shanghai",1
4126,Emma-June Liberty-Rose,Male,18955208116,20300180126@fudan.edu.cn,"498 Jane Avenue, Paris",0
4127,Jaxon-Nole Dya,Male,19134652365,20300180127@fudan.edu.cn,"194 Raqeeb Road, Bangkok",0
4128,Avayah Leonidia,None,13742429808,20300180128@fudan.edu.cn,"828 Aiden- Road, Madrid",1
4129,Naryan Jeremiasz,Female,18614638417,20300180129@fudan.edu.cn,"207 Sandai Lane, Manila",1
4130,Kerry-May Loudoun,Male,13748146184,20300180130@fudan.edu.cn,"656 Zutemm Road, Buenos Aires",0
4131,Stelian Kirsteen,Female,18669421055,20300180131@fudan.edu.cn,"650 Abouba Lane, Delhi",0
4132,Monira Teyanna,Male,13714207843,20300180132@fudan.edu.cn,"720 Lilyan Lane, Tokyo",0
4133,Chanjika Hajoon,Female,18644536687,20300180133@fudan.edu.cn,"682 Marlia Lane, London",0
4134,Tamim Bianka,Female,13788386427,20300180134@fudan.edu.cn,"996 Maisie Road, Delhi",0
4135,Wing Ryleigh-Anne,Male,13784570245,20300180135@fudan.edu.cn,"972 Satbir Lane, Madrid",0
4136,Lavleen Giah,Female,13744657832,20300180136@fudan.edu.cn,"570 Lily-P Lane, Madrid",1
4137,Lima Grahame,Female,13772573276,20300180137@fudan.edu.cn,"745 Holly- Street, Guangzhou",1
4138,Peter-Edward Emilyn,Female,19123372824,20300180138@fudan.edu.cn,"479 Parmis Road, Hong Kong",0
4139,Tanle John-Julius,Male,13742743766,20300180139@fudan.edu.cn,"883 Arfa Avenue, Seoul",0
4140,Rayhan Moldovan,Male,18662744288,20300180140@fudan.edu.cn,"744 Korbin Lane, Madrid",0
4141,Aysla Muhemmed,Female,13738886406,20300180141@fudan.edu.cn,"158 Keelie Avenue, Beijing",1
4142,Neviah Amardeep,Female,18919728064,20300180142@fudan.edu.cn,"792 Kym Road, Shanghai",1
4143,Kayla-Faith Drew-James,Male,18942043413,20300180143@fudan.edu.cn,"350 Akiely Street, Tokyo",0
4144,Captain Orlay,Male,13750608362,20300180144@fudan.edu.cn,"524 Muizz Avenue, Paris",0
4145,Elcio Lenix,Male,18982585784,20300180145@fudan.edu.cn,"226 Auden Street, Bangkok",0
4146,Maddison-Grace Conin,Male,19181195259,20300180146@fudan.edu.cn,"515 Zeek Road, Sao Paulo",1
4147,Bruno Keara-Leigh,Female,18993950262,20300180147@fudan.edu.cn,"590 Ohana Street, Sao Paulo",1
4148,Slesh Tiar,Female,19151712944,20300180148@fudan.edu.cn,"559 Cainne Street, Shanghai",1
4149,Mya'marie Hibah,Male,15824832532,20300180149@fudan.edu.cn,"558 Shiyar Avenue, Bangkok",0
4150,Nishchal Kory-Leigh,Female,13780267122,20300180150@fudan.edu.cn,"857 Emel Lane, Beijing",1
4151,Kace Rares-Narcis,Male,13719992157,20300180151@fudan.edu.cn,"867 Parnaz Lane, Paris",1
4152,Kiian Darcie-Jai,None,15867287182,20300180152@fudan.edu.cn,"95 Jordan Road, Shanghai",0
4153,Arturas Jad,Male,18954921350,20300180153@fudan.edu.cn,"621 Bartho Avenue, Seoul",1
4154,Jaimie-Leigh Ruqaiyah,Female,18994250265,20300180154@fudan.edu.cn,"515 Andile Avenue, London",1
4155,Faiha Davidalexander,Male,18670050556,20300180155@fudan.edu.cn,"519 Esosas Avenue, Shanghai",0
4156,Hasibah Hargun,Male,19154895672,20300180156@fudan.edu.cn,"404 Pelois Lane, Beijing",1
4157,Dragos-Eric Gaobo,Male,15821722164,20300180157@fudan.edu.cn,"256 Aminat Lane, Seoul",0
4158,Jack-Kylan Megann,Female,18992401843,20300180158@fudan.edu.cn,"165 Arsal Avenue, Beijing",0
4159,Donata Lylah-Lilly,Female,18633877527,20300180159@fudan.edu.cn,"925 Azlan Lane, Los Angeles",1
4160,Emrys Prakruti,Male,13714534985,20300180160@fudan.edu.cn,"648 Beatri Road, Seoul",1
4161,Seillean Bella-Marie,Female,15833674620,20300180161@fudan.edu.cn,"802 Izuwa Road, Seoul",1
4162,Samniyojita Shuhao,Female,13731913540,20300180162@fudan.edu.cn,"548 Aleksa Avenue, Delhi",1
4163,Meia-Rose Lyndon,Female,13714346619,20300180163@fudan.edu.cn,"59 Sarah- Street, Buenos Aires",1
4164,Kagan Adama,Male,18967512502,20300180164@fudan.edu.cn,"112 Kaidy Road, Tokyo",1
4165,Massoud Ilaina,Male,18992330301,20300180165@fudan.edu.cn,"636 Auf Lane, Hong Kong",1
4166,Cahl Teninlanimi,Male,18984805959,20300180166@fudan.edu.cn,"95 Dachi Lane, Beijing",0
4167,Kaben Freya-Rose,Female,13778024627,20300180167@fudan.edu.cn,"817 Maxsym Street, Shanghai",1
4168,Reaba Amarra,Male,19151856250,20300180168@fudan.edu.cn,"653 Avleen Avenue, Seoul",1
4169,Tejasrita Addley,Male,18638216509,20300180169@fudan.edu.cn,"36 Jadzia Street, Beijing",1
4170,Leandra Parnia,Male,15850049909,20300180170@fudan.edu.cn,"707 Amylyn Lane, Guangzhou",0
4171,Amy-Anne Morris,Female,19187561820,20300180171@fudan.edu.cn,"197 Satvee Lane, Manila",1
4172,Osca Carowyn,Female,13788126767,20300180172@fudan.edu.cn,"175 Jolene Lane, Hong Kong",1
4173,Mohmed Christvie,Female,13746255851,20300180173@fudan.edu.cn,"187 Jem Road, London",0
4174,Unique Zakariah,None,18649215215,20300180174@fudan.edu.cn,"784 Andrea Road, London",0
4175,Tomos Melanie-Rose,Female,18652683443,20300180175@fudan.edu.cn,"446 Leo-Xa Street, Manila",0
4176,Nafatli Mei-Lee,Male,18627927129,20300180176@fudan.edu.cn,"804 Anembo Lane, Shanghai",1
4177,Coady-Leigh Keva,Male,18921842207,20300180177@fudan.edu.cn,"437 Raouf Road, Tokyo",1
4178,Nukman Isaac-Egon,None,18953539334,20300180178@fudan.edu.cn,"259 Faith- Road, Tokyo",1
4179,Kelsia Amelie-Jane,Male,19119639264,20300180179@fudan.edu.cn,"491 Ava-Po Lane, Beijing",1
4180,Ot Elma,Female,18978429354,20300180180@fudan.edu.cn,"101 Howie Lane, Los Angeles",1
4181,John-Robert Khaya,Male,13774604094,20300180181@fudan.edu.cn,"822 Gbemis Street, Seoul",0
4182,Royan Eydie,None,15851865547,20300180182@fudan.edu.cn,"232 Kartar Street, Guangzhou",1
4183,Celsey Cezary,Female,13756708978,20300180183@fudan.edu.cn,"683 Moreni Lane, Bangkok",1
4184,Keegian Clair,Female,13793292680,20300180184@fudan.edu.cn,"823 Helem Road, Hong Kong",0
4185,Eryk Giselle,Male,13742749729,20300180185@fudan.edu.cn,"545 Chimer Avenue, Beijing",1
4186,India-Rose Maeci,Female,18629014583,20300180186@fudan.edu.cn,"710 Shmoua Street, Los Angeles",1
4187,Geonwoo Shay-Alexander,Female,18985351499,20300180187@fudan.edu.cn,"420 Bluebe Street, Manila",1
4188,Noi Myla-May,Female,15876525430,20300180188@fudan.edu.cn,"47 Brighi Road, Guangzhou",1
4189,Lori Saleem,Female,18631000832,20300180189@fudan.edu.cn,"435 Takaha Road, Tokyo",1
4190,Foster Kase,Female,19159749475,20300180190@fudan.edu.cn,"773 Milkas Avenue, Shanghai",0
4191,Nadiah Bill,Female,18614031209,20300180191@fudan.edu.cn,"580 Shrith Avenue, Delhi",0
4192,Abdalhai Zoli,Female,18657206074,20300180192@fudan.edu.cn,"963 Ayesha Road, Hong Kong",0
4193,Jaimi Brogin,Male,18985412412,20300180193@fudan.edu.cn,"102 Redgie Avenue, Manila",1
4194,Cadeon Hera,Female,18937259669,20300180194@fudan.edu.cn,"907 Afolaw Lane, Tokyo",1
4195,Ailagh Korede,Female,13716019263,20300180195@fudan.edu.cn,"44 Kinlei Street, Beijing",1
4196,Zuhaa Otava,Male,18611939241,20300180196@fudan.edu.cn,"129 Aliza- Lane, Beijing",1
4197,Kartik Paul-James,Male,18676537561,20300180197@fudan.edu.cn,"790 Theon Street, Buenos Aires",0
4198,Leon-John Bronwyn,Female,13782499359,20300180198@fudan.edu.cn,"69 Michae Street, Paris",1
4199,Braxon Aisla,Female,18940748460,20300180199@fudan.edu.cn,"935 Nevaeh Lane, Los Angeles",0
4200,Kobie Moyosoreoluwa,Female,13717854135,20300180200@fudan.edu.cn,"622 Darius Road, Paris",0
4201,Mhyah Laurena,Female,19110837435,20300180201@fudan.edu.cn,"106 Kwame Road, Sao Paulo",0
4202,Evan Lisle,None,13753568675,20300180202@fudan.edu.cn,"593 Kenzie Street, Buenos Aires",0
4203,Kieran-James Lochlan-James,Female,15833513507,20300180203@fudan.edu.cn,"509 Olivea Lane, Tokyo",0
4204,Taysia Elisabeth,Male,18946973089,20300180204@fudan.edu.cn,"455 Sienna Road, Los Angeles",0
4205,Sophi Ayushka,None,13769991445,20300180205@fudan.edu.cn,"248 Nikhol Lane, Shanghai",0
4206,Alonso Bryson,Male,13736108207,20300180206@fudan.edu.cn,"938 Skyla Lane, Delhi",1
4207,Aiko Ayomide-David,Male,15881922116,20300180207@fudan.edu.cn,"150 Abdur- Street, Sao Paulo",0
4208,Mariyah Imilian,Female,18667500156,20300180208@fudan.edu.cn,"729 Ruban Lane, Seoul",0
4209,Sareena Emilie-Violet,Female,18973164456,20300180209@fudan.edu.cn,"227 Max-Ja Avenue, Shanghai",0
4210,Oluwafisolami Parmaveer,Female,13737941173,20300180210@fudan.edu.cn,"956 Stefen Avenue, Guangzhou",0
4211,Caileb Ludo,Female,19161151231,20300180211@fudan.edu.cn,"827 Vladut Lane, London",0
4212,Casey-Jay Coltin,Female,19161941543,20300180212@fudan.edu.cn,"999 Decene Lane, Shanghai",1
4213,Udhay Ryan-Noah,Male,19156402414,20300180213@fudan.edu.cn,"400 Kaiah Street, Seoul",1
4214,Leigh-Ell Aspen,Male,19169671794,20300180214@fudan.edu.cn,"555 Zidaan Road, Manila",0
4215,Vittoria Joey-Jorge,Female,18971422728,20300180215@fudan.edu.cn,"915 Enya Lane, Sao Paulo",0
4216,Zeph Braydon,Male,13717589413,20300180216@fudan.edu.cn,"476 Kiarra Avenue, Manila",0
4217,Ariana Courtney,Female,18671699890,20300180217@fudan.edu.cn,"144 Kochya Road, Los Angeles",0
4218,Gijs Helaine,None,13724602375,20300180218@fudan.edu.cn,"408 Tyler Avenue, Delhi",0
4219,Brigid Jayden,Female,13764504752,20300180219@fudan.edu.cn,"29 Ruyi Avenue, Manila",1
4220,Haniel Siog,Female,15874425081,20300180220@fudan.edu.cn,"798 Hadija Road, Guangzhou",1
4221,Evoleht Rachel-May,Female,19164710707,20300180221@fudan.edu.cn,"486 Roha Road, Bangkok",0
4222,Kasara Sophie-Lynn,Female,19115311811,20300180222@fudan.edu.cn,"548 Naraya Lane, Paris",1
4223,Achilles Hanene,Female,18630819767,20300180223@fudan.edu.cn,"71 Milla- Road, Hong Kong",0
4224,Demilee Josslyn,Male,15859752874,20300180224@fudan.edu.cn,"76 Skylar Lane, Sao Paulo",1
4225,Tialesha Macan,Male,15881890769,20300180225@fudan.edu.cn,"949 Herkee Road, Buenos Aires",0
4226,Marcei Ensley,None,18655539563,20300180226@fudan.edu.cn,"870 Reino- Lane, Seoul",0
4227,Lauchlan Kiswah,Male,19144014642,20300180227@fudan.edu.cn,"853 Summer Avenue, Tokyo",0
4228,Yosif Keri,Male,13740708013,20300180228@fudan.edu.cn,"200 Benedi Lane, Sao Paulo",0
4229,Leyson Codie-Mya,Male,19160856553,20300180229@fudan.edu.cn,"566 Gursee Lane, Bangkok",0
4230,Carol Portia,Male,19120956075,20300180230@fudan.edu.cn,"950 Rhian Avenue, Delhi",0
4231,Johno Nalan,Male,13783497997,20300180231@fudan.edu.cn,"421 Aishah Lane, London",1
4232,Satnam Georgie,Male,18681585285,20300180232@fudan.edu.cn,"728 Segni Lane, Los Angeles",1
4233,Ahmid Sameer,Female,13753601997,20300180233@fudan.edu.cn,"165 Braiya Road, Sao Paulo",1
4234,Mohammed-Mustafa-Ali Ori,Female,19181996123,20300180234@fudan.edu.cn,"341 Shocoo Lane, Bangkok",1
4235,Amdan Annie-Mai,Male,18966123552,20300180235@fudan.edu.cn,"50 Leena Street, Guangzhou",0
4236,Artjoms Darci-May,None,13755799474,20300180236@fudan.edu.cn,"525 Maisie Street, Madrid",1
4237,Dainah Darragh,Male,18678211139,20300180237@fudan.edu.cn,"727 Earina Street, Los Angeles",0
4238,Karlos Yas,Male,18982795163,20300180238@fudan.edu.cn,"863 Adalyn Lane, Hong Kong",1
4239,Mhairi-Jayne Sharlota,Male,18674568348,20300180239@fudan.edu.cn,"232 Kealie Lane, Shanghai",0
4240,T'keijah Raegan,Male,18631102968,20300180240@fudan.edu.cn,"472 Enora Avenue, Tokyo",1
4241,Georgie-Mae Melek,Male,18933178597,20300180241@fudan.edu.cn,"250 Raouf Lane, Bangkok",0
4242,Kenzee-Leigh Kaidence,Male,18914458376,20300180242@fudan.edu.cn,"691 Yusof Avenue, Guangzhou",1
4243,Khaiden Kaysey,Female,15835524014,20300180243@fudan.edu.cn,"872 Simona Road, London",1
4244,Cove Amelya,None,18926969343,20300180244@fudan.edu.cn,"133 Laisha Road, Tokyo",1
4245,Faris Alfie-Ray,Male,18648675119,20300180245@fudan.edu.cn,"263 Madele Avenue, Shanghai",1
4246,Aaeedah Eliav,Male,15879582719,20300180246@fudan.edu.cn,"49 Evie-L Lane, Seoul",0
4247,Zinan Ciaren,Female,13716016703,20300180247@fudan.edu.cn,"855 Effy Street, Madrid",0
4248,Quinton Skylarr,Male,15837942326,20300180248@fudan.edu.cn,"338 Amrind Avenue, Paris",1
4249,Mathis Marold,Male,18643393287,20300180249@fudan.edu.cn,"15 Zavier Street, Bangkok",0
4250,Knoxx Aayran,Male,15865041536,20300180250@fudan.edu.cn,"615 Aaryav Road, London",0
4251,Kelsia Brinitta,Female,18941310358,20300180251@fudan.edu.cn,"663 Fallon Lane, Paris",0
4252,Etta Kristl,Female,18619584235,20300180252@fudan.edu.cn,"35 Zaidan Street, Seoul",0
4253,Elowen Emma-Louisa,Male,15853080835,20300180253@fudan.edu.cn,"401 Emeral Avenue, Sao Paulo",1
4254,Saymeen Gabisile,Male,18673408132,20300180254@fudan.edu.cn,"517 Ameja Street, Delhi",0
4255,Patrekur Aaira,Male,13714248014,20300180255@fudan.edu.cn,"194 Nivya Lane, Hong Kong",1
4256,Mari-Anne Kellsie,Male,18993227035,20300180256@fudan.edu.cn,"204 Oghene Lane, Los Angeles",1
4257,Ellie-Rose Esther-Joy,Female,18681789303,20300180257@fudan.edu.cn,"97 Nimitt Street, Buenos Aires",1
4258,Pablo Toby,Male,19149307393,20300180258@fudan.edu.cn,"760 Darien Street, Bangkok",1
4259,Coleton Lola,Male,13739238334,20300180259@fudan.edu.cn,"692 Tayo Street, Paris",1
4260,Oluwasetemipe Ifeanyichukwu,Female,15839050014,20300180260@fudan.edu.cn,"983 Aletta Lane, Paris",0
4261,Rox Hasen,Male,19182355170,20300180261@fudan.edu.cn,"665 Sachai Lane, Shanghai",0
4262,Dakshith Kion,Male,15877913459,20300180262@fudan.edu.cn,"600 Oluyim Avenue, Madrid",0
4263,Siog Kristal,Female,18642484842,20300180263@fudan.edu.cn,"565 Thomas Avenue, Delhi",1
4264,Navaiah Thanvi,Male,18670699200,20300180264@fudan.edu.cn,"22 Tony-J Street, Buenos Aires",0
4265,Assan Anupriya,Male,18692419877,20300180265@fudan.edu.cn,"122 Alyvia Street, Beijing",0
4266,Abbygail Tjaye,Male,15893033757,20300180266@fudan.edu.cn,"155 Aarika Road, Tokyo",0
4267,Redmond Hangyul,Female,18626497734,20300180267@fudan.edu.cn,"883 Aurora Road, Sao Paulo",0
4268,Zephyr Emily-Maya,Male,19120044879,20300180268@fudan.edu.cn,"563 Ixacc Avenue, Seoul",0
4269,Omar Lillee,Female,18679105236,20300180269@fudan.edu.cn,"366 Tayen Avenue, London",1
4270,Venko Enrique,Female,15887592638,20300180270@fudan.edu.cn,"854 Hadass Avenue, Delhi",0
4271,Koda Dominic-John,Female,15829691879,20300180271@fudan.edu.cn,"217 Layla- Avenue, Bangkok",1
4272,Lily-Bobbie Kyson,Male,18977967765,20300180272@fudan.edu.cn,"102 Toni-L Avenue, Beijing",0
4273,Hayley-Jane Nyanya,Female,18966858441,20300180273@fudan.edu.cn,"77 Layley Avenue, Sao Paulo",0
4274,Anyla Kaiden-Lee,Female,13746719050,20300180274@fudan.edu.cn,"994 Sofina Street, Delhi",0
4275,Issie Mikayla,Male,19135920107,20300180275@fudan.edu.cn,"814 Sydnee Road, Los Angeles",0
4276,Zaraleigh Jae-Leigh,None,18613221921,20300180276@fudan.edu.cn,"368 Caitly Street, Tokyo",1
4277,Marcy Saahith,Female,19142421273,20300180277@fudan.edu.cn,"762 Reece Avenue, Madrid",1
4278,Neo Onyx,Male,19126588860,20300180278@fudan.edu.cn,"551 Baby Lane, Madrid",1
4279,Liadan Evanna-Rose,Male,18983132114,20300180279@fudan.edu.cn,"649 Caeben Lane, Delhi",0
4280,Glyn Prodromos,Female,15874610244,20300180280@fudan.edu.cn,"113 Josha Road, Seoul",0
4281,Siri Eirik,Male,19188467776,20300180281@fudan.edu.cn,"835 Finnba Avenue, Manila",1
4282,Renato Medina,Female,15828198924,20300180282@fudan.edu.cn,"961 Rhuby Lane, Buenos Aires",0
4283,Orandy Caeli,Female,19112770117,20300180283@fudan.edu.cn,"48 Parous Lane, Delhi",0
4284,Cyena Kharis,Female,18696591502,20300180284@fudan.edu.cn,"47 Yamika Avenue, Seoul",0
4285,Kshathriya Sofie,Male,18613839431,20300180285@fudan.edu.cn,"579 Elsie- Road, Los Angeles",0
4286,Jorjee Lawri,Female,15891069477,20300180286@fudan.edu.cn,"614 Layke Street, Delhi",1
4287,Toni-Marie Allanis,None,15863702659,20300180287@fudan.edu.cn,"565 Aylees Avenue, Delhi",0
4288,Macintyre Ekvir,Female,15899495002,20300180288@fudan.edu.cn,"803 Cleo-E Lane, Buenos Aires",1
4289,Durra Niadh,Male,18929700740,20300180289@fudan.edu.cn,"534 Ruebie Lane, Bangkok",1
4290,Bebak Aarif,Female,19184148301,20300180290@fudan.edu.cn,"568 Orrie Lane, Seoul",0
4291,Challeb Brheanna,Female,18944635751,20300180291@fudan.edu.cn,"829 Milton Street, Manila",0
4292,Hoda Aleida,Male,15896234197,20300180292@fudan.edu.cn,"424 Bella- Road, Seoul",1
4293,Oakley-James Eshen,Female,13770530567,20300180293@fudan.edu.cn,"594 Daniel Avenue, Buenos Aires",1
4294,Aiyana-Jane Amillia,Female,13721268505,20300180294@fudan.edu.cn,"796 Masood Street, Hong Kong",0
4295,Blayre Eliza-Anne,Female,18680195677,20300180295@fudan.edu.cn,"918 Raviv Street, Beijing",0
4296,Kavya Samandra,Female,13761830870,20300180296@fudan.edu.cn,"954 Paolo Road, Delhi",1
4297,Kaylagh Monreaux,Male,19127127228,20300180297@fudan.edu.cn,"811 Touba Street, Los Angeles",1
4298,Rya Ellsi,Male,18635155476,20300180298@fudan.edu.cn,"391 Lexi-S Road, Manila",1
4299,Kester Ariabella,Female,19174635290,20300180299@fudan.edu.cn,"163 Olden Avenue, Guangzhou",1
4300,Enxu Luse,Male,18980306304,20300180300@fudan.edu.cn,"708 Maheen Avenue, Hong Kong",1
4301,Shaneandrew Elle-Leigh,Female,18950239675,20300180301@fudan.edu.cn,"477 Linnae Lane, Shanghai",1
4302,Kirpa Janie,Male,18978941848,20300180302@fudan.edu.cn,"702 Peter- Road, Buenos Aires",0
4303,Jamis Lana-Mae,Female,15898979277,20300180303@fudan.edu.cn,"357 Jessic Avenue, Manila",1
4304,Serge Eigan,Female,13733272762,20300180304@fudan.edu.cn,"708 Maclar Street, London",0
4305,Mats Kolton,None,15856464759,20300180305@fudan.edu.cn,"292 Nirvaa Street, Seoul",1
4306,Muqtasid Blathnat,Male,19165468658,20300180306@fudan.edu.cn,"222 Deakyn Lane, Guangzhou",0
4307,Marise Jahanavi,Male,18933492321,20300180307@fudan.edu.cn,"554 Himaks Lane, Sao Paulo",1
4308,Coady Leah-Grace,Female,15825961992,20300180308@fudan.edu.cn,"232 Lucee Street, Manila",1
4309,Harrie Adebayo,Female,18973572702,20300180309@fudan.edu.cn,"190 Porsha Street, Shanghai",0
4310,Hatib Zumar,Male,15898297915,20300180310@fudan.edu.cn,"280 Anwita Avenue, Paris",0
4311,Lena-Rose Kaitlynne-Grace,Female,18952507353,20300180311@fudan.edu.cn,"534 Obadia Lane, Delhi",1
4312,Kade Shaneil,None,13725733812,20300180312@fudan.edu.cn,"282 Aliha Avenue, Buenos Aires",1
4313,Juwariah Ceara-Leigh,Female,19187607894,20300180313@fudan.edu.cn,"952 Kiler Avenue, Guangzhou",0
4314,Tamera Katy,Male,19128863089,20300180314@fudan.edu.cn,"72 Aeva Lane, Los Angeles",1
4315,Zoli Royal,Male,18696881349,20300180315@fudan.edu.cn,"971 Eliza- Lane, Los Angeles",0
4316,Edith Abdi,None,18629471056,20300180316@fudan.edu.cn,"545 Abdul- Street, Shanghai",0
4317,Mubashir Yann-Yuee,Male,15886053584,20300180317@fudan.edu.cn,"435 Sissy Avenue, Beijing",1
4318,Zamima Mekia,Male,18625020778,20300180318@fudan.edu.cn,"81 Anja Street, Manila",0
4319,Raiyaan Joeli,Male,15850519071,20300180319@fudan.edu.cn,"721 Ennio Avenue, Delhi",1
4320,Bremy Chukwusom,Female,13751044065,20300180320@fudan.edu.cn,"265 Bradla Street, Manila",1
4321,Glencora Arianna-Lily,Female,15873289497,20300180321@fudan.edu.cn,"304 Kelsie Road, Buenos Aires",1
4322,Zelda Rinnes,Male,19135253228,20300180322@fudan.edu.cn,"418 Chidal Road, Manila",0
4323,Kamia Florentina,Female,18617284649,20300180323@fudan.edu.cn,"246 Shayna Lane, Hong Kong",0
4324,Indie-Louise Babaidh,Male,19152615307,20300180324@fudan.edu.cn,"22 Olivia Street, Shanghai",0
4325,Yogan Chidubem,Female,18616663344,20300180325@fudan.edu.cn,"114 Thomas Lane, Madrid",0
4326,Sunena Dwayne-James,Female,13776554852,20300180326@fudan.edu.cn,"875 Yukta Street, Madrid",1
4327,Kaiyah Valya,None,18632414168,20300180327@fudan.edu.cn,"601 Jadzia Avenue, Madrid",1
