,username,name,sex,phone,email,address,vip
3656,Abubakr5I,Abubakr Aslan,Female,13761063456,20307130156@fudan.edu.cn,"Anasta Road, Delhi",1
3657,Aissata0r,Aissata Mailie,Male,19178671094,20307130157@fudan.edu.cn,"Samhit Lane, Buenos Aires",0
3658,Rishac4,Risha Cambil,Female,15867210445,20307130158@fudan.edu.cn,"Afonso Avenue, Seoul",0
3659,LaisKJ,Lais Obafemi,Male,19193139292,20307130159@fudan.edu.cn,"Kacey- Avenue, Beijing",1
3660,RockohBT,Rockoh Yann,Female,18951515350,20307130160@fudan.edu.cn,"Faolan Road, Seoul",0
3661,Ailise01,Ailise Molly,Female,13770132744,20307130161@fudan.edu.cn,"Babar Street, Beijing",0
3662,Masroorfb,Masroor Shonah,Female,13795840114,20307130162@fudan.edu.cn,"Lily-L Lane, Seoul",0
3663,RomaanOb,Romaan Parnaz,Female,18939364620,20307130163@fudan.edu.cn,"Harini Avenue, Tokyo",1
3664,SommerHn,Sommer Maureen,Male,18645812767,20307130164@fudan.edu.cn,"Allyso Lane, Hong Kong",0
3665,RanayHC,Ranay Aleeha,Male,15876206852,20307130165@fudan.edu.cn,"Preeya Street, Tokyo",1
3666,Anthi8W,Anthi Temuujin,Female,19127180630,20307130166@fudan.edu.cn,"Bhreac Avenue, Delhi",1
3667,Colbiena,Colbie Anh,Male,19110524474,20307130167@fudan.edu.cn,"Reiss Avenue, Hong Kong",0
3668,MarrisarL,Marrisa Zuzana,Male,18917156974,20307130168@fudan.edu.cn,"Taegha Lane, Delhi",0
3669,MahroushtZ,Mahroush Avah-Dannielle,Male,19191703380,20307130169@fudan.edu.cn,"Lozan Street, Delhi",0
3670,PriyanshCE,Priyansh Jaxn,Female,15895963319,20307130170@fudan.edu.cn,"Sunaya Street, Delhi",0
3671,Romia4M,Romia John-Adam,Male,18950611006,20307130171@fudan.edu.cn,"Ailsa- Road, Manila",1
3672,Gitika4j,Gitika Haleema,Female,13769101880,20307130172@fudan.edu.cn,"Olivet Street, Madrid",0
3673,Ezmaeip,Ezmae Saafir,Male,13722794322,20307130173@fudan.edu.cn,"Hira Road, Seoul",0
3674,NathairaJJ,Nathaira Roahn,Female,13747726039,20307130174@fudan.edu.cn,"Amelia Street, Tokyo",0
3675,AroshTl,Arosh Brajan,Male,13766686219,20307130175@fudan.edu.cn,"Yuzars Street, Seoul",1
3676,Rumerp5,Rumer Laurentiu,Female,13731191459,20307130176@fudan.edu.cn,"Theodo Road, Hong Kong",0
3677,Kaylaghxl,Kaylagh Hiro,Female,18949013398,20307130177@fudan.edu.cn,"Adiza Avenue, Beijing",0
3678,Ayse-GulGK,Ayse-Gul Roahdee,Male,13798211043,20307130178@fudan.edu.cn,"Tvesta Road, Manila",0
3679,Ryan-Andrewod,Ryan-Andrew Sean,Female,19135226095,20307130179@fudan.edu.cn,"Rameez Road, Madrid",0
3680,Harper-EveCM,Harper-Eve Ragid,Male,18681686741,20307130180@fudan.edu.cn,"Kason Road, Beijing",1
3681,DaanyaalVK,Daanyaal Melrick,Male,18673416617,20307130181@fudan.edu.cn,"Khalee Street, Shanghai",1
3682,JazHL,Jaz Sean-Junior,Male,18660099610,20307130182@fudan.edu.cn,"Zahra- Lane, London",1
3683,Mohammednoorwk,Mohammednoor Madi,Female,18619665877,20307130183@fudan.edu.cn,"Merrin Lane, Los Angeles",1
3684,SabreenajP,Sabreena Zienna-Louise,None,18936997928,20307130184@fudan.edu.cn,"Edenas Lane, Beijing",0
3685,SegniLq,Segni John-Joe,Male,18972353310,20307130185@fudan.edu.cn,"Devan Road, Sao Paulo",0
3686,GracienU,Gracie Ajooni,Male,18955158561,20307130186@fudan.edu.cn,"Jock-J Road, Tokyo",0
3687,HoorainoX,Hoorain Skylar-Jayde,Female,13794672278,20307130187@fudan.edu.cn,"Punya Road, Manila",0
3688,SethiUu,Sethi Chizaramekpere,Female,19142502557,20307130188@fudan.edu.cn,"Namish Avenue, Bangkok",0
3689,MellisaI2,Mellisa Elissa-Beth,Male,15868069772,20307130189@fudan.edu.cn,"Munach Street, Beijing",0
3690,Skye-Jane23,Skye-Jane Jason-John,Male,15899603367,20307130190@fudan.edu.cn,"Aidan- Lane, Delhi",0
3691,Charlie-JohnO6,Charlie-John Rithanya,Female,18690259240,20307130191@fudan.edu.cn,"Mahroo Avenue, Sao Paulo",0
3692,Laurana8p,Laurana Svara,Female,15843524516,20307130192@fudan.edu.cn,"Naarah Avenue, Guangzhou",0
3693,Arly62,Arly Senalya,Male,13762678296,20307130193@fudan.edu.cn,"Tian Lane, Shanghai",1
3694,AristeacP,Aristea Jagdeep,Male,18937425906,20307130194@fudan.edu.cn,"Kalub Lane, Seoul",0
3695,Rohaanj7,Rohaan Andie-Emelia,Male,18970348336,20307130195@fudan.edu.cn,"Shrest Avenue, London",0
3696,JoshveerN1,Joshveer Belle,Female,15876459449,20307130196@fudan.edu.cn,"Chongx Lane, Paris",0
3697,Adrianoqf,Adriano Reiner,Female,18611210246,20307130197@fudan.edu.cn,"Breeah Road, Manila",0
3698,Kiyansh74,Kiyansh Is-Haaq,Male,19148372621,20307130198@fudan.edu.cn,"Liusij Avenue, Tokyo",1
3699,OsoWJ,Oso Hayyden,None,18911169813,20307130199@fudan.edu.cn,"Alain Street, Manila",0
3700,KadyleeFx,Kadylee Naill,Male,18913986959,20307130200@fudan.edu.cn,"Zacker Lane, Seoul",1
3701,LeonelNk,Leonel Abbie-Blossom,Female,18637253440,20307130201@fudan.edu.cn,"Aliva Road, Buenos Aires",1
3702,RiddickN6,Riddick Eriks,Male,15889571046,20307130202@fudan.edu.cn,"Ziana Street, Seoul",1
3703,Kudusu9,Kudus Seriban,Female,18618122434,20307130203@fudan.edu.cn,"Berty Street, Bangkok",0
3704,SanteannaRR,Santeanna Takundanyika,Female,15814783911,20307130204@fudan.edu.cn,"Gabija Road, Hong Kong",1
3705,CalayoA,Calay Orlaidh,Female,18650622348,20307130205@fudan.edu.cn,"Tilde Road, Guangzhou",1
3706,Deebahr,Deeba Zanyn,Male,18676346470,20307130206@fudan.edu.cn,"Skyele Lane, Hong Kong",1
3707,Reiffop,Reiff Rennon,Female,15818917660,20307130207@fudan.edu.cn,"Trihaa Lane, Guangzhou",0
3708,Conner-JackXJ,Conner-Jack Rowan-Junior,Male,18612919064,20307130208@fudan.edu.cn,"Lukas Road, Bangkok",0
3709,EelihS2,Eelih Ngatuundje,Male,18631439138,20307130209@fudan.edu.cn,"Gexian Lane, Tokyo",1
3710,LiliyaOX,Liliya Maryellen,Female,18926351599,20307130210@fudan.edu.cn,"Ryia Lane, Madrid",1
3711,Kaseead6,Kaseea Albie,Male,15813114926,20307130211@fudan.edu.cn,"Zuzu Avenue, Sao Paulo",0
3712,Arowensb,Arowen Gurjaap,Female,13771275887,20307130212@fudan.edu.cn,"Zanett Avenue, Manila",0
3713,Wyseroyor,Wyseroy Keavy,Male,15826526482,20307130213@fudan.edu.cn,"Awat Avenue, Hong Kong",0
3714,Yashrajs6,Yashraj Pahul,Female,18668630585,20307130214@fudan.edu.cn,"Serin Street, Los Angeles",0
3715,Tamzin6o,Tamzin Alexis-James,None,19142381389,20307130215@fudan.edu.cn,"Tygh Lane, Seoul",0
3716,Mahaasvin2U,Mahaasvin Harper-Ivy,Male,19181466203,20307130216@fudan.edu.cn,"Lisana Avenue, Los Angeles",1
3717,BreyannaKo,Breyanna Kayra,Female,15844138343,20307130217@fudan.edu.cn,"Korr Lane, Hong Kong",1
3718,MahrukhOR,Mahrukh Kendyl-Blair,Male,18676530269,20307130218@fudan.edu.cn,"Brax Street, Madrid",1
3719,ShaeO1,Shae Fenna,Male,18627776048,20307130219@fudan.edu.cn,"Howie Lane, Shanghai",0
3720,Aynoorp4,Aynoor Austina,Male,18625942210,20307130220@fudan.edu.cn,"Hina Avenue, Sao Paulo",0
3721,CodenEB,Coden Harjinder,Male,18636217791,20307130221@fudan.edu.cn,"Adgar Avenue, Los Angeles",1
3722,NimarLF,Nimar Teghyn,Male,18938281676,20307130222@fudan.edu.cn,"Tchuen Avenue, Delhi",0
3723,DylindI,Dylin Laraz,Female,13771191690,20307130223@fudan.edu.cn,"Caleb- Lane, Guangzhou",0
3724,KristofX4,Kristof Harliie,Female,19118609994,20307130224@fudan.edu.cn,"Iftikh Road, Beijing",0
3725,Vivienne-MaeG0,Vivienne-Mae Dillion,Male,18680303089,20307130225@fudan.edu.cn,"Masoom Lane, Paris",0
3726,Narayani47,Narayani Chanice,Male,15825892641,20307130226@fudan.edu.cn,"Zachar Road, Guangzhou",1
3727,Josie-AnneDZ,Josie-Anne Anastasia-Zenaida,Female,18933965304,20307130227@fudan.edu.cn,"Avaani Road, Guangzhou",0
3728,FahmidasB,Fahmida Cayhlin,Female,19136418882,20307130228@fudan.edu.cn,"Chukwu Road, Seoul",1
3729,LosaliniML,Losalini Levon,Male,19174842091,20307130229@fudan.edu.cn,"Harjia Avenue, Seoul",0
3730,NimraZV,Nimra Orfukondu,None,15885370913,20307130230@fudan.edu.cn,"Ajwah Street, Paris",0
3731,Alicia-JaimeDP,Alicia-Jaime Jais,Male,18634415153,20307130231@fudan.edu.cn,"Aliyse Avenue, Tokyo",0
3732,Cruz-Orsone8,Cruz-Orson Ayushi,Female,18923822789,20307130232@fudan.edu.cn,"Quirin Road, Guangzhou",1
3733,Bradley-FindlaywL,Bradley-Findlay Soraiya,Female,18666778613,20307130233@fudan.edu.cn,"Madiso Avenue, Shanghai",0
3734,Tayfun9N,Tayfun Marloe,Female,15816087833,20307130234@fudan.edu.cn,"Gracie Lane, Bangkok",1
3735,Ethan-Noah7M,Ethan-Noah Aizaan,Female,18996223458,20307130235@fudan.edu.cn,"Ariam Road, London",1
3736,LeelinpJ,Leelin Holly-Skye,Female,18963244367,20307130236@fudan.edu.cn,"Alysia Road, Tokyo",0
3737,DylenBR,Dylen Mylar,Male,18665864631,20307130237@fudan.edu.cn,"Laiya Street, Beijing",1
3738,Armanda94,Armanda Farah-Rose,Male,19156378865,20307130238@fudan.edu.cn,"Boo-Ti Avenue, Bangkok",1
3739,CassiahAc,Cassiah Zoli,Male,18926785394,20307130239@fudan.edu.cn,"Tia-Ja Street, Bangkok",0
3740,AzlanUa,Azlan Ilyane,None,18646070365,20307130240@fudan.edu.cn,"Sabawo Street, Beijing",0
3741,LailaoE,Laila Kaiyue,None,15825753915,20307130241@fudan.edu.cn,"Missi Avenue, Seoul",0
3742,MiraSA,Mira Arianne,Female,13759185392,20307130242@fudan.edu.cn,"Valenc Road, Bangkok",0
3743,VuongY9,Vuong Nyrelle,Female,15837454836,20307130243@fudan.edu.cn,"Lucian Road, Madrid",1
3744,LeelyanHA,Leelyan Sudha,Female,19162636487,20307130244@fudan.edu.cn,"Demi-R Road, Seoul",1
3745,Nora-Anne8s,Nora-Anne Karo,Female,18917632697,20307130245@fudan.edu.cn,"Romani Road, Sao Paulo",1
3746,OkikeXz,Okike Umamah,Female,18652512651,20307130246@fudan.edu.cn,"Kallan Street, Bangkok",0
3747,YemichaeleC,Yemichael Leif,Female,18629612639,20307130247@fudan.edu.cn,"Zaid Avenue, Guangzhou",0
3748,DeeganMw,Deegan Caileigh,Female,13771827327,20307130248@fudan.edu.cn,"Rearab Avenue, Bangkok",0
3749,ArchieR5,Archie Sienna-May,None,13776467706,20307130249@fudan.edu.cn,"Bryden Street, Shanghai",1
3750,Saoirse-MarieGA,Saoirse-Marie Morainn,Female,19128124860,20307130250@fudan.edu.cn,"Orlah Street, Sao Paulo",0
3751,Blessind7,Blessin Adah,Male,15890965593,20307130251@fudan.edu.cn,"Calise Road, Manila",1
3752,Fareed1X,Fareed Facundo,Male,18966051345,20307130252@fudan.edu.cn,"Scarle Street, Shanghai",1
3753,Kamilez4,Kamile Marcqus,Female,15830729493,20307130253@fudan.edu.cn,"Romei Road, Los Angeles",0
3754,UzayrZf,Uzayr Okenna,Male,18648035455,20307130254@fudan.edu.cn,"Miylee Road, Shanghai",0
3755,Megan-BethAg,Megan-Beth Bavia,Female,19141029218,20307130255@fudan.edu.cn,"Freiya Street, London",0
3756,GurmiyajQ,Gurmiya Amdad,Female,19137963209,20307130256@fudan.edu.cn,"Caellu Road, Paris",0
3757,Cordelletm,Cordelle Argyrios,Female,18989045163,20307130257@fudan.edu.cn,"Zuzia Lane, Seoul",0
3758,Rhenoaeo,Rhenoa Layan,Male,13754438605,20307130258@fudan.edu.cn,"Charle Street, Bangkok",0
3759,ThalesjA,Thales Angel-Marie,Male,18955675130,20307130259@fudan.edu.cn,"Amaira Lane, Bangkok",0
3760,ZadieH6,Zadie Ilsa,Male,18982351071,20307130260@fudan.edu.cn,"Dawer Lane, Seoul",0
3761,JarenyN,Jaren Elieace,Male,19166043157,20307130261@fudan.edu.cn,"Dru Lane, Buenos Aires",1
3762,RajwarP,Rajwa Kerlyn,Female,19130296405,20307130262@fudan.edu.cn,"Ara Lane, Beijing",1
3763,Ulyam2,Ulya Subhan,None,13773624947,20307130263@fudan.edu.cn,"Kylo Avenue, Los Angeles",0
3764,Arthor7S,Arthor Alia,Male,19185809929,20307130264@fudan.edu.cn,"Sofija Lane, Paris",1
3765,VarshaT0,Varsha Kolbey,Female,13729370825,20307130265@fudan.edu.cn,"Jagnoo Lane, Guangzhou",0
3766,IgnacyQ5,Ignacy Abigale,Female,18672081563,20307130266@fudan.edu.cn,"Jais Street, Paris",0
3767,Clemens2I,Clemens Vijay,Male,18699190463,20307130267@fudan.edu.cn,"Eathan Street, Delhi",1
3768,Maillie1q,Maillie Kataleya,Male,13730351423,20307130268@fudan.edu.cn,"Olimpi Avenue, Madrid",1
3769,JimetoFr,Jimeto Ezmii,Male,15829010336,20307130269@fudan.edu.cn,"Tadeas Street, Paris",0
3770,ReeannmJ,Reeann Roxana,Female,15810325346,20307130270@fudan.edu.cn,"Yoan Street, Beijing",1
3771,HumphreyBE,Humphrey Moncef,Male,19168714964,20307130271@fudan.edu.cn,"Aila-N Lane, Manila",1
3772,TauyaHG,Tauya Breigh,Female,13722612763,20307130272@fudan.edu.cn,"Sadhbh Street, Tokyo",0
3773,KamarNX,Kamar Steevie,Female,18974501307,20307130273@fudan.edu.cn,"Zanthi Street, Los Angeles",1
3774,PetalY7,Petal Kanyin,Female,19197766250,20307130274@fudan.edu.cn,"Bellar Avenue, Guangzhou",1
3775,Frankie-Nirvana0p,Frankie-Nirvana Kayinat,Female,18677146688,20307130275@fudan.edu.cn,"Tiger Road, Delhi",1
3776,OmieteBU,Omiete Braylen,Male,19112552272,20307130276@fudan.edu.cn,"Betsy Avenue, Buenos Aires",0
3777,MargosF,Margo Cyryla,Male,19183476518,20307130277@fudan.edu.cn,"Aliea Lane, Delhi",1
3778,Hawre37,Hawre Verity,Male,19125241420,20307130278@fudan.edu.cn,"Kim Lane, Hong Kong",1
3779,QaisYZ,Qais Fraiser,Female,15851362072,20307130279@fudan.edu.cn,"Eimaan Avenue, London",0
3780,Myarca,Myar Marlow,Female,18914484320,20307130280@fudan.edu.cn,"Laylia Street, Manila",0
3781,MankeeratyY,Mankeerat Sochisth,Male,18942340166,20307130281@fudan.edu.cn,"Vienne Road, Paris",0
3782,Arya-MarieAt,Arya-Marie Paisley-Lynn,Female,18946432959,20307130282@fudan.edu.cn,"Shahya Street, Beijing",0
3783,Barry-Allen1S,Barry-Allen Scarllett,Male,18928302733,20307130283@fudan.edu.cn,"Maleeh Road, Delhi",0
3784,GalafB,Gala Baani,Male,18963024692,20307130284@fudan.edu.cn,"Tadiwa Avenue, Madrid",1
3785,Marshall-Jackze,Marshall-Jack Rhowyn,Male,18668895401,20307130285@fudan.edu.cn,"Bailey Street, Bangkok",0
3786,Naetochukwuge,Naetochukwu Khushi,Female,18623796362,20307130286@fudan.edu.cn,"Chinwe Lane, Beijing",0
3787,AilaYF,Aila Deion,Male,18926864935,20307130287@fudan.edu.cn,"Suprit Road, Sao Paulo",1
3788,Aishling1T,Aishling Meng-Yao,Male,19190952582,20307130288@fudan.edu.cn,"Maher Lane, Hong Kong",0
3789,Javedka,Javed Merryn,Male,15893373262,20307130289@fudan.edu.cn,"Aimell Avenue, Manila",1
3790,Lochanjits2,Lochanjit Cealan,Female,19162944567,20307130290@fudan.edu.cn,"Kaisyn Road, Sao Paulo",0
3791,Evylineg,Evylin Leyla-Prena,Male,19112336635,20307130291@fudan.edu.cn,"Opemip Lane, Manila",0
3792,DanicaIP,Danica Casie-Leigh,Female,18918603903,20307130292@fudan.edu.cn,"Elle-M Avenue, Buenos Aires",0
3793,DanniniZ,Dannin Nye,Male,15876026272,20307130293@fudan.edu.cn,"Qaliph Avenue, Manila",0
3794,Aleah-MayK5,Aleah-May Ruby-Valentine,None,13751395959,20307130294@fudan.edu.cn,"Eryna Street, Paris",0
3795,Roxan7p,Roxan Max,Male,13795197507,20307130295@fudan.edu.cn,"Lilly- Road, Los Angeles",1
3796,MikarP,Mika Coleton,Male,13769835418,20307130296@fudan.edu.cn,"Aerith Lane, Hong Kong",0
3797,RihanonWB,Rihanon Charlie-Anne,Male,19155768420,20307130297@fudan.edu.cn,"Arda Avenue, Guangzhou",1
3798,DaxPk,Dax Haylee,Female,15896661361,20307130298@fudan.edu.cn,"Anaans Road, Sao Paulo",1
3799,Maddison-Rose4H,Maddison-Rose Parmaveer,Female,19113360360,20307130299@fudan.edu.cn,"Pradyu Street, Madrid",0
3800,Brynjar9P,Brynjar Elise-Rose,Female,18956486643,20307130300@fudan.edu.cn,"Lewis Lane, Beijing",0
3801,Al-HassanSq,Al-Hassan Navreet,Male,19176894328,20307130301@fudan.edu.cn,"Ahaana Road, Manila",1
3802,SkylynneQF,Skylynne Eisra,Female,19136285018,20307130302@fudan.edu.cn,"Eden-A Road, Sao Paulo",0
3803,AlissiavE,Alissia Neveyah-Rose,Female,19156774205,20307130303@fudan.edu.cn,"Max-He Avenue, Shanghai",0
3804,Ze'evaAz,Ze'eva Hamaail,Female,18929314622,20307130304@fudan.edu.cn,"Ayme Lane, London",0
3805,KeronNf,Keron Haajira,Male,18667451108,20307130305@fudan.edu.cn,"Raheem Avenue, Buenos Aires",1
3806,Eshmajy,Eshma Saidatou,Female,18928504822,20307130306@fudan.edu.cn,"Kesia Street, Guangzhou",1
3807,Luna-Freya0k,Luna-Freya Abdulahad,Male,18634103763,20307130307@fudan.edu.cn,"Keevan Lane, Madrid",0
3808,SvyatoslavTP,Svyatoslav Avalyn,Male,19118676743,20307130308@fudan.edu.cn,"Mansim Road, Shanghai",1
3809,Jennyf3,Jenny Aashirya,Male,19150716833,20307130309@fudan.edu.cn,"Kristi Street, Sao Paulo",0
3810,YothamB1,Yotham Yong,Male,15882713182,20307130310@fudan.edu.cn,"Ella-N Avenue, Manila",1
3811,Praneel2A,Praneel Guy-Martin,Female,15898237088,20307130311@fudan.edu.cn,"Hidaya Road, Los Angeles",0
3812,Zirha7v,Zirha Betsy,Male,15859601419,20307130312@fudan.edu.cn,"Brhea Avenue, Manila",1
3813,SineagZ8,Sineag Tamaratena,Female,15815294984,20307130313@fudan.edu.cn,"Robert Avenue, Delhi",1
3814,Craig-Juniorla,Craig-Junior Aglaia,Female,15827365172,20307130314@fudan.edu.cn,"Aycel Street, Guangzhou",1
3815,Fillan4N,Fillan Milea,Male,13751512028,20307130315@fudan.edu.cn,"Anaiya Lane, Beijing",1
3816,Mulleno7,Mullen Denin,Male,18949773654,20307130316@fudan.edu.cn,"Umar Road, Sao Paulo",0
3817,Lucie-LouRG,Lucie-Lou Molly-Louise,Male,19127323394,20307130317@fudan.edu.cn,"Matias Road, Beijing",1
3818,Kaiyue0I,Kaiyue Aaryana,Male,19186448077,20307130318@fudan.edu.cn,"Zained Avenue, Los Angeles",1
3819,UnaysahdT,Unaysah Kobie-Rhys,Male,13742880571,20307130319@fudan.edu.cn,"Ersjol Street, Bangkok",0
3820,SamvikFP,Samvik Karagh,Female,19176793711,20307130320@fudan.edu.cn,"Aemee- Lane, Hong Kong",1
3821,ArshawE,Arsha Mazey,Female,19170140034,20307130321@fudan.edu.cn,"Thejal Avenue, Beijing",0
3822,TarrynNa,Tarryn Ciaran-Joseph,Female,18646380040,20307130322@fudan.edu.cn,"Minahi Avenue, Los Angeles",1
3823,Najeeha7u,Najeeha Harmanjot,Male,18992347097,20307130323@fudan.edu.cn,"Rinnes Street, Los Angeles",1
3824,RomaisaIA,Romaisa Kodyn,Female,13796591830,20307130324@fudan.edu.cn,"Macy-J Avenue, Hong Kong",0
3825,Bronagh92,Bronagh Oluwafolakemi,Male,13738971561,20307130325@fudan.edu.cn,"Layton Avenue, London",0
3826,Jay-Scott8Y,Jay-Scott Aissata,Male,15813433324,20307130326@fudan.edu.cn,"Cidad Street, Shanghai",0
3827,Zeke4h,Zeke Akachukwu,Male,13735057150,20307130327@fudan.edu.cn,"Kaylei Road, Los Angeles",1
3828,AlexzandreamP,Alexzandrea Neith,Male,13750983728,20307130328@fudan.edu.cn,"Karis- Avenue, Los Angeles",1
3829,QingzK,Qing Blyss,Female,18616100424,20307130329@fudan.edu.cn,"Abid Lane, Hong Kong",1
3830,GeetikveerajW,Geetikveera Liall,Female,15873713426,20307130330@fudan.edu.cn,"Evagel Road, Sao Paulo",0
3831,Samara-HopeSo,Samara-Hope Carol-Anne,Male,19184062811,20307130331@fudan.edu.cn,"Apollo Lane, Manila",1
3832,Olaoluwakiishao0,Olaoluwakiisha Adrhianna,Female,19155180184,20307130332@fudan.edu.cn,"Duncan Road, Delhi",1
3833,EthynIi,Ethyn Kaio,Female,18617497594,20307130333@fudan.edu.cn,"Manlaf Lane, Madrid",1
3834,Lanesra90,Lanesra Deminous,Female,13778203132,20307130334@fudan.edu.cn,"Segni Street, Paris",0
3835,Jaxonwp,Jaxon Lily-May,Female,18954764225,20307130335@fudan.edu.cn,"Shadan Avenue, Paris",0
3836,MurdolQ,Murdo Tayanee,Female,13728568024,20307130336@fudan.edu.cn,"Freya- Lane, Seoul",1
3837,HalilfF,Halil Olufisayo,Female,18668882024,20307130337@fudan.edu.cn,"Adon Lane, Manila",0
3838,Yahvip8,Yahvi Avah-Rose,Male,15859679052,20307130338@fudan.edu.cn,"Mischa Street, Madrid",1
3839,TimursGk,Timurs Cassiemae,None,18615890478,20307130339@fudan.edu.cn,"Jikke Street, Delhi",0
3840,Sorooshoq,Soroosh Thomas-Jayden,Male,19159552779,20307130340@fudan.edu.cn,"Shabna Street, Manila",1
3841,AshlynxT,Ashlyn Bessie-May,Female,18627466597,20307130341@fudan.edu.cn,"Mathew Road, Hong Kong",1
3842,TaohY,Tao Jewell,Female,18650282097,20307130342@fudan.edu.cn,"Shaqui Street, London",1
3843,Reidlj,Reid Kara-Grace,Female,18680539187,20307130343@fudan.edu.cn,"Enija Lane, Seoul",1
3844,Ivy-Leighbo,Ivy-Leigh Briar-Rose,Female,18934884870,20307130344@fudan.edu.cn,"Laceyj Avenue, Guangzhou",0
3845,Olixander14,Olixander Gelila,Female,13758786295,20307130345@fudan.edu.cn,"Zafina Street, Paris",0
3846,Reevalilyts,Reevalily Helaine,Male,15867469697,20307130346@fudan.edu.cn,"Havann Lane, Hong Kong",0
3847,Braxton-JamesEW,Braxton-James Mili,Female,19167053391,20307130347@fudan.edu.cn,"Taylor Lane, Hong Kong",1
3848,Aaliyah-Leigh9x,Aaliyah-Leigh Rias,Male,13799283433,20307130348@fudan.edu.cn,"Re-Gab Street, Bangkok",0
3849,KardensZ,Karden Isac,Male,18696958370,20307130349@fudan.edu.cn,"Linkol Road, Paris",0
3850,SpurthiRT,Spurthi Kamilah,Male,18614365741,20307130350@fudan.edu.cn,"Kloeig Lane, Bangkok",1
3851,LorienUU,Lorien Waheed,Female,18914418118,20307130351@fudan.edu.cn,"Jackso Lane, Shanghai",0
3852,YinglunDH,Yinglun Kerryann,Male,13713397795,20307130352@fudan.edu.cn,"Leyann Avenue, Beijing",0
3853,AaqibD7,Aaqib Lorrie,Male,13721601849,20307130353@fudan.edu.cn,"Kaitly Street, Buenos Aires",1
3854,HarliieYI,Harliie Gerrard,Female,19147493163,20307130354@fudan.edu.cn,"Lilly- Street, Madrid",1
3855,Adam-JohnSB,Adam-John Xanthus,Male,15836089972,20307130355@fudan.edu.cn,"Ruhee Road, Tokyo",1
3856,Kassius8Q,Kassius Caoimhe-Leigh,Male,19154380932,20307130356@fudan.edu.cn,"Omgane Lane, Bangkok",0
3857,Louisa-Jayneo1,Louisa-Jayne Jaishan,Male,19169860671,20307130357@fudan.edu.cn,"Lilino Avenue, London",0
3858,Kenzie-Pauler,Kenzie-Paul Benjemin,Male,18948860578,20307130358@fudan.edu.cn,"Bette Street, Manila",1
3859,YilinNX,Yilin Holly-Skye,None,13780851546,20307130359@fudan.edu.cn,"Daad Road, Seoul",0
3860,VishvagR,Vishva Loclin,Male,13761162058,20307130360@fudan.edu.cn,"Nelli- Avenue, Paris",0
3861,PrushaKP,Prusha Keris-Anne,Male,18962738834,20307130361@fudan.edu.cn,"Hallie Lane, Bangkok",1
3862,AlharitPA,Alharit Hamda,Female,15878540860,20307130362@fudan.edu.cn,"Darcie Road, Guangzhou",0
3863,Hart50,Hart Maira,Male,18682745883,20307130363@fudan.edu.cn,"Babace Street, Delhi",0
3864,Khaknazarlq,Khaknazar Ziya,Female,18926403137,20307130364@fudan.edu.cn,"Seande Road, Sao Paulo",1
3865,Zeus3k,Zeus Nikki-Sue,Female,18669149301,20307130365@fudan.edu.cn,"Aidan- Lane, Hong Kong",1
3866,Ilakkiyen43,Ilakkiyen Abdulhaq,Female,18918515943,20307130366@fudan.edu.cn,"Kenzie Lane, Seoul",1
3867,Ava-ElizabethCa,Ava-Elizabeth Robert,Male,19131827665,20307130367@fudan.edu.cn,"Corey- Avenue, Tokyo",1
3868,OluwafiyanuhanmiLo,Oluwafiyanuhanmi Caleb-James,Female,18985253896,20307130368@fudan.edu.cn,"Alva Lane, Delhi",1
3869,AlleenaiS,Alleena Bridgette,None,18635842453,20307130369@fudan.edu.cn,"Mcalis Avenue, Tokyo",1
3870,En7E,En Eireyn,Male,18658568832,20307130370@fudan.edu.cn,"Yacine Street, Beijing",0
3871,Meadow-RoseJt,Meadow-Rose Greysyn,Male,19195259675,20307130371@fudan.edu.cn,"Ugochi Avenue, Guangzhou",1
3872,AinsleighAC,Ainsleigh Kushveer,Male,13750772944,20307130372@fudan.edu.cn,"Lacian Street, Seoul",0
3873,AvyAy,Avy Sophiah,None,13762067946,20307130373@fudan.edu.cn,"Pankhu Lane, Manila",1
3874,Najlaa3c,Najlaa Laurel,Female,15843207007,20307130374@fudan.edu.cn,"Antosi Street, Manila",0
3875,Glebaw,Gleb Ekansh,Female,15890336193,20307130375@fudan.edu.cn,"Kajahl Road, Seoul",1
3876,Wynterow,Wynter Ralitza,Female,13763615109,20307130376@fudan.edu.cn,"Caidon Street, Tokyo",0
3877,AbiralvI,Abiral Damiano,Male,13758824252,20307130377@fudan.edu.cn,"Penny Street, Bangkok",1
3878,Ajay-Leeay,Ajay-Lee Anahat,Male,19170304719,20307130378@fudan.edu.cn,"Kyan-M Avenue, Bangkok",0
